Dates,RF Actual Level (mm),Last 10 Year Average (m bgl),Last Year  (m bgl),Current Level (m bgl)
"20-Aug-2020",2.09,NaN,"-","-"
"21-Aug-2020",7.37,NaN,"-","-"
"22-Aug-2020",5.85,NaN,"-","-"
"23-Aug-2020",4.49,NaN,"-","-"
"24-Aug-2020",1.88,NaN,"-","-"
"25-Aug-2020",0.69,NaN,"-","-"
"26-Aug-2020",0,NaN,"-","-"
"27-Aug-2020",0,NaN,"-","-"
"28-Aug-2020",0.29,NaN,"-","-"
"29-Aug-2020",0,NaN,"-","-"
"30-Aug-2020",3.4,NaN,"-","-"
"31-Aug-2020",0.68,NaN,"-","-"
"01-Sep-2020",11.56,NaN,"-","-"
"02-Sep-2020",19.29,NaN,"-","-"
"03-Sep-2020",21.93,NaN,"-","-"
"04-Sep-2020",7.69,NaN,"-","-"
"05-Sep-2020",5.8,NaN,"-","-"
"06-Sep-2020",2.1,NaN,"-","-"
"07-Sep-2020",19.78,NaN,"-","-"
"08-Sep-2020",5.29,NaN,"-","-"
"09-Sep-2020",4.83,NaN,"-","-"
"10-Sep-2020",14.95,NaN,"-","-"
"11-Sep-2020",13.35,NaN,"-","-"
"12-Sep-2020",19.13,NaN,"-","-"
"13-Sep-2020",20.73,NaN,"-","-"
"14-Sep-2020",11.67,NaN,"-","-"
"15-Sep-2020",2.26,NaN,"-","-"
"16-Sep-2020",6.87,NaN,"-","-"
"17-Sep-2020",2.01,NaN,"-","-"
"18-Sep-2020",13.47,NaN,"-","-"
"19-Sep-2020",12.12,NaN,"-","-"
"20-Sep-2020",42.15,NaN,"-","-"
"21-Sep-2020",38.36,NaN,"-","-"
"22-Sep-2020",31.68,NaN,"-","-"
"23-Sep-2020",4.32,NaN,"-","-"
"24-Sep-2020",0.93,NaN,"-","-"
"25-Sep-2020",0.92,NaN,"-","-"
"26-Sep-2020",5.81,NaN,"-","-"
"27-Sep-2020",12.76,NaN,"-","-"
"28-Sep-2020",0.52,NaN,"-","-"
"29-Sep-2020",6.4,NaN,"-","-"
"30-Sep-2020",2.68,NaN,"-","-"
"01-Oct-2020",0.98,NaN,"-","-"
"02-Oct-2020",0.01,NaN,"-","-"
"03-Oct-2020",2.46,NaN,"-","-"
"04-Oct-2020",0.06,NaN,"-","-"
"05-Oct-2020",0.91,NaN,"-","-"
"06-Oct-2020",0.9,NaN,"-","-"
"07-Oct-2020",6.78,NaN,"-","-"
"08-Oct-2020",4.31,NaN,"-","-"
"09-Oct-2020",7.16,NaN,"-","-"
"10-Oct-2020",11.45,NaN,"-","-"
"11-Oct-2020",12.24,NaN,"-","-"
"12-Oct-2020",6.67,NaN,"-","-"
"13-Oct-2020",13.9,NaN,"-","-"
"14-Oct-2020",14.01,NaN,"-","-"
"15-Oct-2020",18.89,NaN,"-","-"
"16-Oct-2020",9.55,NaN,"-","-"
"17-Oct-2020",0,NaN,"-","-"
"18-Oct-2020",2.17,NaN,"-","-"
"19-Oct-2020",12.08,NaN,"-","-"
"20-Oct-2020",1.49,NaN,"-","-"
"21-Oct-2020",2.36,NaN,"-","-"
"22-Oct-2020",10.75,NaN,"-","-"
"23-Oct-2020",4.34,NaN,"-","-"
"24-Oct-2020",4.11,NaN,"-","-"
"25-Oct-2020",0,NaN,"-","-"
"26-Oct-2020",0.36,NaN,"-","-"
"27-Oct-2020",0.25,NaN,"-","-"
"28-Oct-2020",0.39,NaN,"-","-"
"29-Oct-2020",0,NaN,"-","-"
"30-Oct-2020",0.03,NaN,"-","-"
"31-Oct-2020",0,NaN,"-","-"
"01-Nov-2020",0,NaN,"-","-"
"02-Nov-2020",1.47,NaN,"-","-"
"03-Nov-2020",6.8,NaN,"-","-"
"04-Nov-2020",1.51,NaN,"-","-"
"05-Nov-2020",0.37,NaN,"-","-"
"06-Nov-2020",10.9,NaN,"-","-"
"07-Nov-2020",0.07,NaN,"-","-"
"08-Nov-2020",0,NaN,"-","-"
"09-Nov-2020",0.05,NaN,"-","-"
"10-Nov-2020",0,NaN,"-","-"
"11-Nov-2020",0,NaN,"-","-"
"12-Nov-2020",0,NaN,"-","-"
"13-Nov-2020",0,NaN,"-","-"
"14-Nov-2020",3.58,NaN,"-","-"
"15-Nov-2020",0,NaN,"-","-"
"16-Nov-2020",0.62,NaN,"-","-"
"17-Nov-2020",2.21,NaN,"-","-"
"18-Nov-2020",0.07,NaN,"-","-"
"19-Nov-2020",0,NaN,"-","-"
"20-Nov-2020",0,NaN,"-","-"
"21-Nov-2020",0,NaN,"-","-"
"22-Nov-2020",0,NaN,"-","-"
"23-Nov-2020",0,NaN,"-","-"
"24-Nov-2020",0,NaN,"-","-"
"25-Nov-2020",0,NaN,"-","-"
"26-Nov-2020",0,NaN,"-","-"
"27-Nov-2020",0,NaN,"-","-"
"28-Nov-2020",1.35,NaN,"-","-"
"29-Nov-2020",0.1,NaN,"-","-"
"30-Nov-2020",0,NaN,"-","-"
"01-Dec-2020",0,NaN,"-","-"
"02-Dec-2020",0,NaN,"-","-"
"03-Dec-2020",0,NaN,"-","-"
"04-Dec-2020",0.16,NaN,"-","-"
"05-Dec-2020",0.31,NaN,"-","-"
"06-Dec-2020",1.78,NaN,"-","-"
"07-Dec-2020",0,NaN,"-","-"
"08-Dec-2020",0.96,NaN,"-","-"
"09-Dec-2020",5.3,NaN,"-","-"
"10-Dec-2020",0.07,NaN,"-","-"
"11-Dec-2020",0.09,NaN,"-","-"
"12-Dec-2020",0,NaN,"-","-"
"13-Dec-2020",0,NaN,"-","-"
"14-Dec-2020",0.03,NaN,"-","-"
"15-Dec-2020",0,NaN,"-","-"
"16-Dec-2020",0,NaN,"-","-"
"17-Dec-2020",0,NaN,"-","-"
"18-Dec-2020",0,NaN,"-","-"
"19-Dec-2020",0,NaN,"-","-"
"20-Dec-2020",0,NaN,"-","-"
"21-Dec-2020",0,NaN,"-","-"
"22-Dec-2020",0,NaN,"-","-"
"23-Dec-2020",0,NaN,"-","-"
"24-Dec-2020",4.89,NaN,"-","-"
"25-Dec-2020",0.07,NaN,"-","-"
"26-Dec-2020",0,NaN,"-","-"
"27-Dec-2020",0,NaN,"-","-"
"28-Dec-2020",0,NaN,"-","-"
"29-Dec-2020",0,NaN,"-","-"
"30-Dec-2020",0,NaN,"-","-"
"31-Dec-2020",0,NaN,"-","-"
"01-Jan-2021",0,NaN,"-","-"
"02-Jan-2021",0,NaN,"-","-"
"03-Jan-2021",0,NaN,"-","-"
"04-Jan-2021",3.95,NaN,"-","-"
"05-Jan-2021",0.11,NaN,"-","-"
"06-Jan-2021",0.26,NaN,"-","-"
"07-Jan-2021",19.53,NaN,"-","-"
"08-Jan-2021",2.23,NaN,"-","-"
"09-Jan-2021",10.01,NaN,"-","-"
"10-Jan-2021",0.01,NaN,"-","-"
"11-Jan-2021",0.02,NaN,"-","-"
"12-Jan-2021",0.11,NaN,"-","-"
"13-Jan-2021",0,NaN,"-","-"
"14-Jan-2021",0.2,NaN,"-","-"
"15-Jan-2021",1.7,NaN,"-","-"
"16-Jan-2021",0,NaN,"-","-"
"17-Jan-2021",0,NaN,"-","-"
"18-Jan-2021",0,NaN,"-","-"
"19-Jan-2021",0,NaN,"-","-"
"20-Jan-2021",0,NaN,"-","-"
"21-Jan-2021",0,NaN,"-","-"
"22-Jan-2021",0,NaN,"-","-"
"23-Jan-2021",0,NaN,"-","-"
"24-Jan-2021",0,NaN,"-","-"
"25-Jan-2021",0,NaN,"-","-"
"26-Jan-2021",0,NaN,"-","-"
"27-Jan-2021",0,NaN,"-","-"
"28-Jan-2021",0,NaN,"-","-"
"29-Jan-2021",0,NaN,"-","-"
"30-Jan-2021",0,NaN,"-","-"
"31-Jan-2021",0,NaN,"-","-"
"01-Feb-2021",0,NaN,"-","-"
"02-Feb-2021",0,NaN,"-","-"
"03-Feb-2021",0,NaN,"-","-"
"04-Feb-2021",0,NaN,"-","-"
"05-Feb-2021",0,NaN,"-","-"
"06-Feb-2021",0,NaN,"-","-"
"07-Feb-2021",0,NaN,"-","-"
"08-Feb-2021",0,NaN,"-","-"
"09-Feb-2021",0,NaN,"-","-"
"10-Feb-2021",0,NaN,"-","-"
"11-Feb-2021",0,NaN,"-","-"
"12-Feb-2021",0,NaN,"-","-"
"13-Feb-2021",0,NaN,"-","-"
"14-Feb-2021",0,NaN,"-","-"
"15-Feb-2021",0,NaN,"-","-"
"16-Feb-2021",0,NaN,"-","-"
"17-Feb-2021",0,NaN,"-","-"
"18-Feb-2021",0.15,NaN,"-","-"
"19-Feb-2021",0.73,NaN,"-","-"
"20-Feb-2021",6.94,NaN,"-","-"
"21-Feb-2021",0.31,NaN,"-","-"
"22-Feb-2021",12.51,NaN,"-","-"
"23-Feb-2021",2.95,NaN,"-","-"
"24-Feb-2021",0.03,NaN,"-","-"
"25-Feb-2021",0.55,NaN,"-","-"
"26-Feb-2021",0.18,NaN,"-","-"
"27-Feb-2021",0,NaN,"-","-"
"28-Feb-2021",0,NaN,"-","-"
"01-Mar-2021",0,NaN,"-","-"
"02-Mar-2021",0,NaN,"-","-"
"03-Mar-2021",0,NaN,"-","-"
"04-Mar-2021",0,NaN,"-","-"
"05-Mar-2021",0,NaN,"-","-"
"06-Mar-2021",0,NaN,"-","-"
"07-Mar-2021",0,NaN,"-","-"
"08-Mar-2021",0,NaN,"-","-"
"09-Mar-2021",0,NaN,"-","-"
"10-Mar-2021",0,NaN,"-","-"
"11-Mar-2021",5.59,NaN,"-","-"
"12-Mar-2021",0,NaN,"-","-"
"13-Mar-2021",0,NaN,"-","-"
"14-Mar-2021",0,NaN,"-","-"
"15-Mar-2021",0,NaN,"-","-"
"16-Mar-2021",0,NaN,"-","-"
"17-Mar-2021",0,NaN,"-","-"
"18-Mar-2021",0,NaN,"-","-"
"19-Mar-2021",0,NaN,"-","-"
"20-Mar-2021",0,NaN,"-","-"
"21-Mar-2021",2.82,NaN,"-","-"
"22-Mar-2021",0,NaN,"-","-"
"23-Mar-2021",0,NaN,"-","-"
"24-Mar-2021",0,NaN,"-","-"
"25-Mar-2021",0.17,NaN,"-","-"
"26-Mar-2021",0,NaN,"-","-"
"27-Mar-2021",0,NaN,"-","-"
"28-Mar-2021",0.16,NaN,"-","-"
"29-Mar-2021",0,NaN,"-","-"
"30-Mar-2021",0,NaN,"-","-"
"31-Mar-2021",0,NaN,"-","-"
"01-Apr-2021",0,NaN,"-","-"
"02-Apr-2021",0,NaN,"-","-"
"03-Apr-2021",0,NaN,"-","-"
"04-Apr-2021",0,NaN,"-","-"
"05-Apr-2021",0,NaN,"-","-"
"06-Apr-2021",0,NaN,"-","-"
"07-Apr-2021",0,NaN,"-","-"
"08-Apr-2021",0.75,NaN,"-","-"
"09-Apr-2021",0,NaN,"-","-"
"10-Apr-2021",0.01,NaN,"-","-"
"11-Apr-2021",0.39,NaN,"-","-"
"12-Apr-2021",4.95,NaN,"-","-"
"13-Apr-2021",12.59,NaN,"-","-"
"14-Apr-2021",2.68,NaN,"-","-"
"15-Apr-2021",13.81,NaN,"-","-"
"16-Apr-2021",2.48,NaN,"-","-"
"17-Apr-2021",12,NaN,"-","-"
"18-Apr-2021",2.66,NaN,"-","-"
"19-Apr-2021",0.58,NaN,"-","-"
"20-Apr-2021",1.15,NaN,"-","-"
"21-Apr-2021",0,NaN,"-","-"
"22-Apr-2021",20.97,NaN,"-","-"
"23-Apr-2021",5.65,NaN,"-","-"
"24-Apr-2021",10.57,NaN,"-","-"
"25-Apr-2021",4.75,NaN,"-","-"
"26-Apr-2021",2.06,NaN,"-","-"
"28-Apr-2021",0,NaN,"-","-"
"29-Apr-2021",0.77,NaN,"-","-"
"30-Apr-2021",8.67,NaN,"-","-"
"01-May-2021",0.02,NaN,"-","-"
"02-May-2021",8.53,NaN,"-","-"
"03-May-2021",6.91,NaN,"-","-"
"04-May-2021",9.66,NaN,"-","-"
"05-May-2021",1.07,NaN,"-","-"
"06-May-2021",2.28,NaN,"-","-"
"07-May-2021",0.46,NaN,"-","-"
"08-May-2021",13.87,NaN,"-","-"
"09-May-2021",1.57,NaN,"-","-"
"11-May-2021",8.5,NaN,"-","-"
"12-May-2021",6.85,NaN,"-","-"
"13-May-2021",3.34,NaN,"-","-"
"14-May-2021",12.57,NaN,"-","-"
"15-May-2021",18.36,NaN,"-","-"
"16-May-2021",60.27,NaN,"-","-"
